seller,name,public_host,search_types_hit,queries_hit,products,personalized,ucp_tools,webmcp_loader,price_min,price_max,option_names,samples
468729-3.myshopify.com,Warm Gift Shop,warmgiftshop.com,category,totes,1,0,13,true,1900,1900,,Mini Tote Bag | Pink Floral with Birds
bagsinbulk-ca.myshopify.com,BagsInBulk.ca,bagsinbulk.ca,category,totes,1,0,13,true,5700,5700,Color (1),Reusable Gift Tote Bag 8 x 10 inch
opusartsupplies.myshopify.com,Opus Art Supplies,opusartsupplies.com,category,totes,1,0,13,true,3099,3099,,Cavallini Vintage Inspired Tote Bag - Tarot
mamabuzz-collections.myshopify.com,MamaBuzz Creations,mamabuzzcreations.com,category,totes,1,1,13,true,3199,3199,Size (1),"""World's Best Mom"" ""Tote Bag, Gift for her, Mother's gift, Mom's gift, Personalized Bag, Tote Bag"
osadia-store.myshopify.com,Osadia Concept Store,www.osadia.ca,category,totes,1,0,13,true,3400,3400,Color (1),Rabbit Tote
0pun7g-u6.myshopify.com,baby enRoute,www.babyenroute.com,category,totes,1,0,13,true,8999,8999,,Cotopaxi Taal Convertible Tote
rae-s-kakes-and-kreations.myshopify.com,Rae’s Kakes and Kreations,www.raeskakesandkreations.com,personalization,favors_personalized,1,1,13,true,3600,3600,,Custom Party Favors Treats
ynj3ez-pr.myshopify.com,Designs By Diza,designsbydiza.ca,personalization,favors_personalized,1,1,13,true,6000,6000,Treats (1),Wrapped Treats Custom Theme
gj6yav-aa.myshopify.com,HoneyAndB’sCreativities,gj6yav-aa.myshopify.com,personalization,favors_personalized,1,1,404,true,1500,1500,,Party Favor Mega bundle DIGITAL ONLY CANVA
gzjfhe-sr.myshopify.com,Oh So Cute,shopohsocute.ca,personalization,favors_personalized,1,1,13,true,1400,1400,,Play Dough Favors
dellaterra.myshopify.com,DellaTerra,www.dellaterra.ca,personalization,favors_personalized,1,1,13,true,1195,1195,,100ml Single - Custom Wedding & Party Favour
c-ware-design-co.myshopify.com,C. WARE DESIGN CO,cwaredesignco.com,personalization,favors_personalized,1,1,13,true,2000,2000,Choose your favor (1),Custom Party Favors
ggqmgn-xk.myshopify.com,JeStore,jestore228.com,personalization,favors_personalized,1,1,13,true,4000,4000,Quantity (1),"Personalized Custom Chip Bags – Any Theme, Photo or Design | Kids Birthday Party Favor Snack Bags"
dufzub-j8.myshopify.com,Natasha.j.stylez,natashajstylez.com,personalization,favors_personalized,1,1,13,true,800,800,,MINNIE MOUSE PARTY FAVOR BUNDLE EDIT IN CANVA
crafty-quita-s-boutique.myshopify.com,Crafty Quita’s Tee and Things LLC,www.craftyquitasblanks.com,personalization,favors_personalized,1,1,13,true,1500,1500,How to receive (1); Favors (1),Custom Party Favors
064w6f-nm.myshopify.com,Anastasia's Kreative Kustoms ,anastasiaskreatives.com,personalization,favors_personalized,1,1,404,true,150,150,,Custom Favor Wrappers
kinannou.myshopify.com,KINANNOU,kinannou.myshopify.com,personalization,favors_personalized,1,1,13,true,16300,16300,Party favor boxes (1),PARTY FAVOR BOXES
binviteddesigns.myshopify.com,BinvitedDesigns,binviteddesigns.myshopify.com,personalization,favors_personalized,1,1,13,true,1500,1500,Quantity (1); Printed or digital (1),"PAW PATROL Shield Printed or Digital Custom Birthday Party Stickers for Gift Bags, Party Favors!"
ckf1yv-gc.myshopify.com,SheCustomCrafts,shecustomcrafts.com,personalization,favors_personalized,1,1,13,true,300,300,,Shot Glass Template
smifome.myshopify.com,SMIFOME,smifome.myshopify.com,personalization,favors_personalized,1,1,13,true,300,300,Party favors (1),Custom Digital Party Favors
ayazay-wedding-shoppe.myshopify.com,AyaZay Wedding Shoppe,ayazay-wedding-shoppe.myshopify.com,personalization,favors_personalized,1,1,13,true,549,549,,MINI CUSTOM PRINTED SQUARE PAPER FAVOR BOXES - FLORAL GARDEN PARTY
miniature-boutique.myshopify.com,Paper and Clips Co.,www.paperandclipsco.com,personalization,favors_personalized,1,1,13,true,3640,3640,Quantity (1); Size (1),The Perfect Mix - White Party Bags
3781f2-ad.myshopify.com,Savoury Cravings Company,savourycravings.com,personalization,favors_personalized,1,1,13,true,300,300,Amount (1),Customized Apple & Eve Party Favor
queen-city-cakes-yqr.myshopify.com,Queen City Cakes,queencitycakes.ca,personalization,cookies_custom,1,1,13,true,600,600,,Signature Custom Printed Sugar Cookies
evelyns-candy-house.myshopify.com,Evelyn's Candy House,evelynscandyhouse.ca,personalization,cookies_custom,1,1,13,true,595,595,Type (1); Custom (1),Custom Printed Cookies
wgcsb0-10.myshopify.com,Chickadee's Home Bakeshop,chickadeeshomebakeshop.com,personalization,cookies_custom,1,1,13,true,7500,7500,,Custom Cookies
akemissweets.myshopify.com,akemissweets,akemissweets.myshopify.com,personalization,cookies_custom,1,1,13,true,8400,8400,,Two Dozen Custom Cookies
ce15ab.myshopify.com,Hey Sugar,www.iloveheysugar.com,personalization,cookies_custom,1,1,13,true,400,400,,Custom Logo Sugar Cookies
the-hb-baker.myshopify.com,The HB Baker,thehbbaker.com,personalization,cookies_custom,1,1,13,true,17000,17000,,Custom Order- Kelsey Anderson
y7vnft-f9.myshopify.com,Beau Biscuit,www.beaubiscuit.ca,personalization,cookies_custom,1,1,13,true,6500,6500,,Sur mesure - Biscuits X 12
sos-sucre.myshopify.com,SOS Sucre,www.sossucre.ca,personalization,cookies_custom,1,1,13,true,6600,6600,Quantité (1),Biscuits Thématiques
sugary-bites.myshopify.com,Sugary Bites,www.sugarybites.com,personalization,cookies_custom,1,1,13,true,17098,17098,,Custom Order
passion-for-desserts.myshopify.com,Passion for Desserts,passion-for-desserts.myshopify.com,personalization,cookies_custom,1,1,13,true,350,350,Size (1),Logo Cookies
yu7h1s-dm.myshopify.com,LavishBakes,lavishbakes.ca,personalization,cookies_custom,1,1,13,true,1899,1899,Mix & match box sizes? (1),Mix & Match Box
961258-2.myshopify.com,Cookie Canvas MTL,cookiecanvas.ca,personalization,cookies_custom,1,0,13,true,1275,1275,Base (1); Style (1),Hand Decorated Sugar Cookies
moonflourbakehouse-2.myshopify.com,Moonflour Bakehouse,moonflourbakehouse.ca,personalization,cookies_custom,1,1,13,true,6500,6500,Do your designs include piped flowers?* (1); Number of cookies * (1); Number of cookie designs (applies to entire order)* (1),Custom Cookies (Regular Size)
920qyc-91.myshopify.com,MVR Designs,mvrdesigns.shop,personalization,coasters_engraved,1,1,13,true,4000,4000,Set (1),Personalized Engraved Coaster Set
created-for-me-canada.myshopify.com,Created For Me Laser Engraved Gifts & More,createdforme.ca,personalization,coasters_engraved,1,1,13,true,4800,4800,Set size (1),Live-Edge Coasters
dcrbqg-uq.myshopify.com,Sage Leaf Creations,sageleaf.ca,personalization,coasters_engraved,1,1,13,true,1199,1199,Shape (1),Custom Engraved Coaster
3f8741-2.myshopify.com,Eh!ch Engraving & Woodcraft,ehch.ca,personalization,coasters_engraved,1,1,13,true,1195,1195,Single (1),Personalised Laser Engraved Coaster
annas-flowers-ca.myshopify.com,"Anna's Garden, Home & Wellness",shopannas.ca,personalization,coasters_engraved,1,1,13,true,3999,3999,,Nocturna Engraved Coasters Set of 4
bleucieldesigns.myshopify.com,Bleu Ciel Designs,bleucieldesigns.com,personalization,coasters_engraved,1,1,13,true,8500,8500,Wood type (1),Engraved Coasters Set
ugezc0-rk.myshopify.com,Etched Gifts Ltd.,etchedgifts.ca,personalization,coasters_engraved,1,1,13,true,2299,2299,,Square Rock Coaster (1pcs)
beervin.myshopify.com,V&A CRAFT,winecraftstore.ca,personalization,coasters_engraved,1,1,13,true,699,699,Holder (1); Material (1); Quantity (1),"""Drinks Are on Me"" Custom Laser Engraved Coasters – Cork, Wood & Slate Stone"
evolsoul.myshopify.com,EvolSoul,www.evolsoul.com,personalization,coasters_engraved,1,1,13,true,2500,2500,,Personlized Monogram Engraved Wooden Coaster Set of 4
ssif-virtual-marketplace.myshopify.com,VIRTUAL MARKETPLACE,ssif-virtual-marketplace.myshopify.com,personalization,coasters_engraved,1,1,13,true,2000,2000,,Wood Engraved Coasters by Vicky the Real Artist
blue-sky-inspired.myshopify.com,Blue Sky Inspired,www.blueskyinspired.ca,personalization,coasters_engraved,1,1,13,true,1000,1000,Style (1),Solid Wood Engraved Coasters
at-the-lake-distributing-inc.myshopify.com,Shop The Lake,shopthelake.ca,personalization,coasters_engraved,1,1,13,true,3550,3550,,Set of 4 Entwine Engraved Coasters
creations-by-alfie.myshopify.com,Creations by Alfie,creationsbyalfie.ca,personalization,coasters_engraved,1,1,13,true,5200,5200,,Personalized Marble Coaster Set with Holder | Laser Engraved
limolin.myshopify.com,LIMOLIN,www.limolin.com,personalization,coasters_engraved,1,1,13,true,4000,4000,,Danica Studio - Teppi Engraved Coasters Set of 4
silver-lotus-winnipeg.myshopify.com,Silver Lotus Winnipeg,silver-lotus-winnipeg.myshopify.com,personalization,coasters_engraved,1,1,13,true,3800,3800,Style (1),Engraved Coaster Set
v58kqg-3t.myshopify.com,ScentDrop Canada,scentdrop.ca,personalization,coasters_engraved,1,1,13,true,2800,2800,Material type (1); Quantity (1),Custom Laser Engraved Coasters – Personalized Wood & Slate Coasters
prettycleanshop.myshopify.com,Pretty Clean Shop,www.prettycleanshop.com,personalization,coasters_engraved,1,1,13,true,2700,2700,,Acacia Engraved Coasters Set of 4 - Timber
house-of-himwitsa.myshopify.com,House Of Himwitsa,himwitsa.com,personalization,coasters_engraved,1,1,13,true,1095,1095,Motif (1),Assorted Engraved Coasters
joto-imaging-supplies-canada.myshopify.com,Joto Imaging Supplies Canada,jotoimagingsupplies.ca,personalization,coasters_engraved,1,1,13,true,1500,1500,Shape (1),Engravable Marble Wood Coasters - Pack of 4
delaine-designs.myshopify.com,Delaine Designs,delainedesigns.com,personalization,coasters_engraved,1,1,13,true,3000,3000,Style (1); Quantity (1),Engraved Slate Coasters
j99h9f-w3.myshopify.com,Dead On Customs,deadoncustoms.ca,personalization,coasters_engraved,1,1,13,true,3500,3500,Set size (1),Custom Slate Coasters - Laser Engraved
gibbdaan.myshopify.com,Gibb & Daan,www.gibbdaan.com,personalization,coasters_engraved,1,1,13,true,3500,3500,Pattern (1),6 Wooden Coaster Set with Stand - Hand Engraved design - Housewarming Gift - Zebra/Stripe Pattern Coaster Set - Wedding Favors Coasters
shop-bentley.myshopify.com,Shop Bentley,www.shopbentley.com,personalization,totes_monogram,1,0,13,true,4799,4799,Color (1),Tracker Verona Tote Bag
519503-4.myshopify.com,Modaselle,modaselle.com,personalization,totes_monogram,1,1,13,true,299500,299500,Condition (1); Color (1),Louis Vuitton Reverse Monogram Giant Onthego GM
momentum-clothing-2.myshopify.com,Momentum Clothing,momentumshop.ca,personalization,totes_monogram,1,1,13,true,38150,38150,,POTR MONOGRAM TOTE BAG - BLACK
n15smk-ut.myshopify.com,Purseonal Shopper,purseonalshopper.com,personalization,totes_monogram,1,1,13,true,182800,182800,,Louis Vuitton Monogram Pallas Cherry Pre-Owned
015898.myshopify.com,Sourcery,www.sourceryvan.com,personalization,totes_monogram,1,1,13,true,420000,420000,,Louis Vuitton OnTheGo Monogram Empreinte Leather PM Tote Bag
sabrinascloset.myshopify.com,Sabrina's Closet,sabrinascloset.com,personalization,totes_monogram,1,1,13,true,330000,330000,Condition (1),Monogram OnTheGo GM Tote
luxury-finds-consignment.myshopify.com,LFC Ltd,www.luxuryfindsconsignment.com,personalization,totes_monogram,1,1,13,true,299500,299500,,Louis Vuitton Two Tone Brown Monogram Canvas OnTheGo GM Tote
pft110-wn.myshopify.com,LUXOVA,luxovafashion.com,personalization,totes_monogram,1,1,13,true,29300,29300,,OBLIQUE BOOK TOTE 26 IN DARK BLUE MONOGRAM JACQUARD
lux-second-chances.myshopify.com,Lux Second Chance,luxsecondchance.com,personalization,totes_monogram,1,1,13,true,442000,442000,,"Louis Vuitton OnTheGo GM - ""Wild At Heart"" Monogram Tote Bag | Gold Hardware"
7nxiks-zm.myshopify.com,LUXX GALLERY,luxxgallery.com,personalization,totes_monogram,1,1,13,true,625700,625700,,Louis Vuitton Monogram Canvas Shopper Tote Bag MM – Brown
vsp-consignment.myshopify.com,VSP Consignment,vspconsignment.com,personalization,totes_monogram,1,1,13,true,149700,149700,,Monogram Jacquard Tote Bag
into-archive.myshopify.com,Into Archive,into-archive.myshopify.com,personalization,totes_monogram,1,1,13,true,535000,535000,Color (1); Material (1),Louis Vuitton 2019 Monogram OnTheGo GM Tote
1vrdx1-ta.myshopify.com,Krasceva,www.krasceva.ca,personalization,totes_monogram,1,1,13,true,3999,3999,Color (1),Classic Monogram Tote Bag with Adjustable Crossbody Strap
shop-f-y.myshopify.com,Fashionably Yours,fashionablyyours.com,personalization,totes_monogram,1,1,13,true,67500,67500,Color (1),MCM Monogram Tote
jlux-luxury.myshopify.com,JLux Luxury,jluxluxury.com,personalization,totes_monogram,1,1,13,true,89500,89500,,Louis Vuitton Monogram Popincourt Tote Bag
njdgy3-r1.myshopify.com,Petriavintage,petriavintage.com,personalization,totes_monogram,1,1,13,true,225000,225000,Color (1),Gucci GG Supreme Monogram Tote Bag With Web Strap Gray Black
finerthingsvintage.myshopify.com,Finer Things Luxury Vintage,finerthingsluxe.com,personalization,totes_monogram,1,1,13,true,71000,71000,,GUCCI Monogram Canvas Charm Tote Bag Beige
peak-bakery.myshopify.com,Atome Bakery,atomebakery.com,dietary,cookies_vegan,1,0,13,true,1499,1499,,Giant Vegan Walnut Chocolate Cookies (2-pack)
sandrinepastry.myshopify.com,Sandrine French Pastry & Chocolate,sandrinepastry.myshopify.com,dietary,cookies_vegan,1,0,13,true,975,975,,Vegan Tiramisu Cookie
spent-grounds-coffee-roasters.myshopify.com,Spent Grounds Coffee Roasters,spentgroundscoffeeroasters.ca,dietary,cookies_vegan,1,0,13,true,399,399,Type (1),Spent Grounds Cookies-ALL VEGAN
gooey-goode.myshopify.com,Gooey Goode,gooeygoode.com,dietary,cookies_vegan,1,0,13,true,73000,73000,How many cookies would you like to order? (1),Auro vegan cookie
flint-ingredient-co.myshopify.com,The Local Grocer,thelocalgrocer.com,dietary,cookies_vegan,1,0,13,true,799,799,,Snickerdoodle Cookies -6 vegan
body-fuel-organics-regina.myshopify.com,Body Fuel Organics,www.bodyfuelorganics.ca,dietary,cookies_vegan,1,0,13,true,800,800,,Wildflour Vegan GF Oatmeal Chocolate Chip Cookies (4/Pack)
boulangerie-le-toledo.myshopify.com,Boulangerie Le Toledo,www.letoledo.com,dietary,cookies_vegan,1,0,13,true,325,325,Format (1),Biscuit vegan
savortesting.myshopify.com,Savor Living,savorliving.ca,dietary,cookies_vegan,1,0,13,true,1600,1600,,🍪 Ma’s Small Batch Vegan Cookies - Box of 8
bread-butter-bakery-and-fine-pastries.myshopify.com,Bread & Butter Bakery and Fine Pastries,breadandbutter.ca,dietary,cookies_vegan,1,0,13,true,1175,1175,,6 Vegan Chocolate Chip Peanut Butter Cookies
nu-grocery.myshopify.com,NU Grocery,nugrocery.com,dietary,cookies_vegan,1,0,13,true,249,249,,Cookie - Belgian Chocolate Vegan
lorelynscom.myshopify.com,Lorelyns Gourmet Desserts,lorelyns.com,dietary,cookies_vegan,1,0,13,true,6000,6000,,"VALENTINE'S DAY GIFT BOX - LARGE,  8 Gourmet Chocolate Fudge Cookies + 4 Chocolate Brownie Bliss | 100% Peanut & Nut Free | Gluten Free | Plant Based | Vegan"
grain-inc.myshopify.com,Flourist  ,flourist.com,dietary,cookies_vegan,1,0,13,true,450,450,Size (1),Vegan Tahini Chocolate Cookie
yummy-cookies-ottawa.myshopify.com,Yummy Cookies Ottawa,yummycookies.ca,dietary,cookies_vegan,1,0,13,true,1175,1175,,Vegan Chocolate (6 cookies)
knifey-spooney.myshopify.com,Knifey Spooney ,knifey-spooney.myshopify.com,dietary,cookies_vegan,1,0,13,true,5000,5000,,Baker's Fave's Holiday Cookie Box
mbgrocery.myshopify.com,Miller & Bean Coffee Company,millerandbean.com,dietary,cookies_vegan,1,0,13,true,4999,4999,,Lotus Biscoff Cookies - Individually wrapped - 300 × 6.25g
sweet-craft-vegan.myshopify.com,Sweet Craft Vegan,sweetcraftvegan.com,dietary,cookies_vegan,1,0,13,true,3000,3000,Size (1),Christmas 25' Assorted Cookie Box
goodness-me.myshopify.com,Goodness Me!,goodnessme.ca,dietary,cookies_gf,1,0,13,true,849,849,,"Tates Bake Shop - Cookies - Gf Ginger Zinger, 198 g"
specialty-food-shop.myshopify.com,Specialty Food Shop,www.specialtyfoodshop.ca,dietary,cookies_gf,1,0,13,true,899,899,,Tate's Gluten Free Lemon Cookies
peppers-foods-store.myshopify.com,Peppers Foods Store,shop.peppers-foods.com,dietary,cookies_gf,1,0,13,true,1049,1049,Title (1),DOUBLE STUF GLUTEN FREE OREO [353 G]
qi3azh-um.myshopify.com,Beat. Patisserie ,www.beatpatisserie.ca,dietary,cookies_gf,1,0,13,true,450,450,Flavour (1),Gluten Free  Cookies
supermarchepa-2.myshopify.com,Supermarché PA,www.supermarchepa.com,dietary,cookies_gf,1,0,13,true,899,899,Style (1),Cookies
piccola-cucina-1.myshopify.com,Piccola Cucina	,piccolacucina.com,dietary,cookies_gf,1,0,13,true,3499,3499,Size (1),Assorted Gluten-Free Almond Macaroon Cookies Gift Pack
ryans-candies.myshopify.com,BritShop,britshop.ca,dietary,cookies_gf,1,0,13,true,719,719,,Walkers Chocolate Chip Shortbread GLUTEN FREE 140g
jqcyyp-ju.myshopify.com,All In One Marketplace Canada,allinonemarketplace.ca,dietary,cookies_gf,1,0,13,true,1300,1300,,"OREO Gluten Free Original Chocolate Sandwich Cookies, 342 g 🍁 All In One Marketplace Canada"
suss-cookie-co.myshopify.com,Süss Cookie Co,susscookieco.com,dietary,cookies_gf,1,0,13,true,400,400,,Gluten Free Cookie
cookielovaca.myshopify.com,Cookie Love,cookielovaca.myshopify.com,dietary,cookies_gf,1,0,13,false,265,265,,Gluten Free Chocolate Chip
ambrosia-national.myshopify.com,Ambrosia Canada,ambrosia-national.myshopify.com,dietary,cookies_gf,1,0,13,false,799,799,Size (1),Gluten Free Butterscotch Cookies
shoporganicbytes.myshopify.com,ShopOrganicBytes,shoporganicbytes.com,dietary,cookies_gf,1,0,13,true,2072,2072,Cookie box (1),Wholesome Chocolate Chip Cookies (GF & DF)
tre-mari-bakery.myshopify.com,Tre Mari Bakery,tre-mari-bakery.myshopify.com,dietary,cookies_gf,1,0,13,false,4950,4950,,Amaretti Gift Box
7pkasn-8k.myshopify.com,The Flakery Gluten Free Bakery,theflakeryglutenfreebakery.com,dietary,cookies_gf,1,0,13,true,300,300,Flavor (1),Gluten Free Bakery Style Cookies
de1577-40.myshopify.com,Yorkton Pharmacy,yorktonpharmacy.ca,dietary,cookies_gf,1,0,13,true,1299,1299,,Chips Ahoy! Gluten Free Cookies
vikingsnutritionjeantalon.myshopify.com,vikingsnutrition,vikingsnutrition.com,dietary,cookies_gf,1,0,13,true,1999,1999,Flavor (1),ChocZero - Breakfast Biscuits - 9oz
the-chocolate-bear-shoppe.myshopify.com,The Chocolate Bear Shoppe,thechocolatebearshoppe.com,dietary,chocolate_nutfree,1,0,13,true,2295,2295,,Sugar-Free Chocolate Box
all-things-fruit.myshopify.com,That Fruit Place,thatfruitplace.com,dietary,chocolate_nutfree,1,0,13,true,3078,3078,Chocolate/toppings (1); Size (1),Chocolate Covered Strawberries - Gift Box
www-abasketcase-ca.myshopify.com,A Basket Case,www.abasketcase.ca,dietary,chocolate_nutfree,1,0,13,true,12200,12200,,Local Chocolate Box
pure-nature-nutrition-2.myshopify.com,Pure Nature Nutrition Centers,www.purenaturenutrition.com,dietary,chocolate_nutfree,1,0,13,true,999,999,,UNREAL Dark Chocolate Coconut Covered Almond 113g
shopcocomarket.myshopify.com,Coco Market,shopcocomarket.myshopify.com,dietary,chocolate_nutfree,1,0,13,true,1000,1000,,Unreal Snacks - Dark Chocolate Covered Almonds
brooks-delectable-chocolates.myshopify.com,Brook's Delectable Chocolates,www.brookschocolates.com,dietary,chocolate_nutfree,1,0,13,true,3850,3850,Weight & price (1),Milk Chocolate Gift Boxes
haversack-test-2.myshopify.com,Haversack Sales,www.haversacksales.com,dietary,chocolate_nutfree,1,0,13,true,7164,7164,Unit size (1); Case pack (1),Maeve - Assorted Bonbon Gift Box (6oz) - Sail Away (Cube)
douce-france-toronto.myshopify.com,Douce France,doucefrance.ca,dietary,chocolate_nutfree,1,0,13,true,1375,1375,,Voisin's Corporate Gift Box with 4 Assorted Chocolates
choco-de-lea-mtl.myshopify.com,Choco de Léa,www.chocodelea.ca,dietary,chocolate_nutfree,1,0,13,true,2695,2695,,Boîte de 12 chocolats véganes assortis
bfccbd-cb.myshopify.com,Montreal Duty Free,www.montrealdutyfree.ca,dietary,chocolate_nutfree,1,0,13,true,3600,3600,,Tony's Chocolonely Rainbow Tasting Pack 320g
mikals-golden-chocolate.myshopify.com,Mikal's Golden Chocolate,goldenchocolate.ca,dietary,chocolate_nutfree,1,0,13,true,6499,6499,,Truffle Box Large
wzkupr-e5.myshopify.com,Cherished Gift Baskets,cherishedgiftbaskets.ca,dietary,chocolate_nutfree,1,0,13,true,13500,13500,,Gluten-Free Treasure Box
crafty-care-packages.myshopify.com,Crafty in a Box,box.craftydelivers.com,dietary,chocolate_nutfree,1,0,13,true,7139,7139,,Nuts.com - Peanut Butter Chocolate Gift Box
skiptheflowers.myshopify.com,Skip The Flowers Inc.,skiptheflowers.com,dietary,chocolate_nutfree,1,0,13,true,7800,7800,Packaging (1),Tasteful Treat Basket
77-0164aa-mol.myshopify.com,Fleuriste Rive Sud,fleuristerivesud.ca,dietary,chocolate_nutfree,1,0,13,true,2700,2700,,Delicious Box of Chocolates
little-taste-of-home.myshopify.com,Little taste of home,www.littletasteofhome.ca,dietary,chocolate_nutfree,1,0,13,true,1499,1499,,Quality Street Carton 220g
nelsons-chocofellar.myshopify.com,Nelson's Chocofellar,nelsonschocofellar.com,dietary,chocolate_nutfree,1,0,13,true,7900,7900,Dietary preferences (1),Deluxe Assorted 30-Piece Gift Box (400g)
reids-chocolate.myshopify.com,"Reids Chocolate, Candy & Nut Shop",reids-chocolate.myshopify.com,dietary,chocolate_nutfree,1,0,13,false,565,565,Box (1),Four Chocolate Box
chocolatas-ltd.myshopify.com,ChocolaTas LTD,chocolatas.com,dietary,chocolate_nutfree,1,0,13,true,4695,4695,,Elegance Box - All Dome Collection 16 piece
75-1062aa-mol.myshopify.com,Clarkson Flowers & Gifts ,clarksonflowersandgifts.ca,dietary,chocolate_nutfree,1,0,13,true,2800,2800,,Delicious Box of Chocolates
nutterie.myshopify.com,Nutterie,nutterie.com,dietary,chocolate_nutfree,1,0,13,true,8999,8999,Size (1),Bianca Box - Small
gift-it-gray.myshopify.com,Gift It Gray,giftitgray.ca,dietary,chocolate_nutfree,1,0,13,true,1999,1999,,Summerdown Mint Chocolate Collection
marysbsweets.myshopify.com,Mary's Brigadeiro,marysbsweets.myshopify.com,dietary,chocolate_nutfree,1,0,13,true,3900,3900,Flavour (1); Furoshiki fabric wrapping (1),12pcs Brigadeiro Gift Box
evoolution.myshopify.com,Evoolution,evoolution.ca,occasion,wedding,1,1,13,true,1375,1375,Tags (1),Wedding Favours
nelson-olive-oil-co.myshopify.com,Nelson Olive Oil Co,www.nelsonoliveoil.ca,occasion,wedding,1,1,13,true,1700,1700,Select quantity pricing (1),VIP Package - Weddings & Events
sticks-doodles.myshopify.com,Sticks & Doodles,sticksanddoodles.com,occasion,wedding,1,1,13,true,15500,15500,Size (1); Build time (1),Round Wood Wedding Guestbook Sign
u7k1ad-8q.myshopify.com,Lee Chocolate,leechoco.ca,occasion,wedding,1,0,13,true,1999,1999,Size (1),Signature Gold Wedding Favors
just-closeouts-canada-inc.myshopify.com,Just Closeouts Canada Inc.,justcloseoutscanada.ca,occasion,wedding,1,1,13,true,1299,1299,,"Folding Handheld Paper Fans - 24pcs Heart Folding Fan-Wedding Favors for Guests, Wedding Fans for Guests Personalised, White"
ambassador-laser-engraving.myshopify.com,Ambassador Engraving,ambassador-laser-engraving.myshopify.com,occasion,wedding,1,1,13,true,495,495,Additional cost for engraving. (1),Wedding Favors
vxuztj-th.myshopify.com,the Cubit Lab,thecubitlab.com,occasion,baby_shower,1,1,13,true,4100,4100,Size (1),DIY Personalized Baby Shower Favors – Blossom Baby Girl
brandondemandio.myshopify.com,Brand On Demand,shop.innateacademy.com,occasion,baby_shower,1,1,13,true,7100,7100,Title (1),We Can Bearly Wait Baby Shower Party Favor Set – Teddy Bear Theme | Printable Bundle | Custom Boho Aviator Baby Shower Decorations | Mockups | PNGs
19vzqf-m9.myshopify.com,Babyease,shopbabyease.com,occasion,baby_shower,1,0,13,true,7000,7000,Gender (1); Box type (1),Baby Gift Box
eastvanbees.myshopify.com,eastvanbees,www.eastvanbees.com,occasion,baby_shower,1,0,13,true,425,425,Dipper (1); Ribbon color (1),"Honey Favors for Weddings, Bridal Shower, Baby Shower, Special day - Single Jar"
garden-gate-home-decor.myshopify.com,GARDEN GATE HOME DECOR,gardengatehomedecor.ca,occasion,baby_shower,1,0,13,true,1499,1499,,WOODLAND BABY FAVOR BOX
lulaflora.myshopify.com,Lula Flora,lulaflora.com,occasion,baby_shower,1,1,13,true,2600,2600,Color (1); Quantity (1),Baby in Bloom Personalized Favor Tags
ohsnp.myshopify.com,Quanta Intelligence,ohsnp.myshopify.com,occasion,baby_shower,1,1,13,false,600,600,,Midjourney Custom Baby Shower Favors: Personalized and Adorable Keepsakes
scrap-bits.myshopify.com,Scrap Bits,scrap-bits.com,occasion,baby_shower,1,1,13,true,875,875,Size + type (1),"Pink Bow Thank You Labels, Baby Shower Favor Stickers or Tags"
inventory-barterpay.myshopify.com,BarterPay Online Marketplace,store.barterpay.ca,occasion,baby_shower,1,0,13,true,1500,1500,,Baby Girl Shower Favors - set of 19
littleleafbaby.myshopify.com,LittleLeafBaby,littleleafbaby.ca,occasion,kids,1,0,13,true,8500,8500,Color (1),patachou kids girl party bag
9f0c90-2.myshopify.com,J-FÊTE EXTRÊME,j-feteextreme.ca,occasion,kids,1,0,13,true,999,999,,Sacs-cadeaux en papier - Hello Kitty - 8/Pqt
lolli-and-confetti-party-shop.myshopify.com,Lolli and Confetti Party Shop,lolliandconfetti.com,occasion,kids,1,0,13,true,2250,2250,,Meri Meri  Construction Party Bag
gdyd0t-fx.myshopify.com,DailySkinWisely,dailyskinwisely.com,occasion,kids,1,0,13,true,2803,2803,,"Nush Nush Dinosaur Gift Bag Medium Size – Set of 12 Dinosaur Goodie Bag With Handles, Reusable Gift Bags for Kids - For Dino Party Favors, Party Favor Bags for Kids Birthday - 8""x4""x 10"" Size"
ccqseq-ya.myshopify.com,Bestow ,www.bestowgifts.ca,occasion,corporate,1,1,13,true,9900,9900,Quantity (1),Custom Stampede Survival Kit – Corporate Gift
1d1f83-f0.myshopify.com,LightBoxforYou,lightboxforyou.shop,occasion,corporate,1,1,13,true,11900,11900,,"Corporate Gift: Large Set, Custom Business Gift for Employees or Clients in Any Industry"
giftory-4867.myshopify.com,Giftory,www.giftory.com,occasion,corporate,1,0,13,true,20000,20000,Number of people (1),The Signature Business Collection
lush-party-studio-props.myshopify.com,Lush Party Studio Props,www.lushpartystudio.com,occasion,corporate,1,0,13,true,8200,8200,,EMPLOYEE APPRECIATION SET
backdropsource-v1-0.myshopify.com,Backdropsource Canada,www.backdropsource.ca,occasion,corporate,1,1,13,false,115500,115500,Choose size (1); Choose printing option (1),Trade Shows Booth Packages
card-gift-store.myshopify.com,Card.Gift,checkout.card.gift,occasion,corporate,1,0,13,false,2545,2545,Amount (1),Gift- Mastercard
bundles-of-zoe-2.myshopify.com,BUNDLES OF ZOE,bundles-of-zoe-2.myshopify.com,occasion,corporate,1,1,13,false,5000,5000,Price per box (1),Custom Corporate Gift Boxes
